Start Date,End Date,Group,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
12/1/20,12/31/20,By Month,2020.0,12.0,Indiana,Female,All Ages,1465.0,4310.0,835.0,662.0,0.0,1639.0
1/1/21,1/31/21,By Month,2021.0,1.0,Indiana,Male,All Ages,1047.0,4010.0,786.0,597.0,0.0,1238.0
1/1/21,1/31/21,By Month,2021.0,1.0,Indiana,Female,All Ages,943.0,3784.0,584.0,419.0,0.0,1108.0
2/1/21,2/28/21,By Month,2021.0,2.0,Indiana,Male,All Ages,356.0,2698.0,316.0,198.0,0.0,474.0
2/1/21,2/28/21,By Month,2021.0,2.0,Indiana,Female,All Ages,305.0,2542.0,220.0,143.0,0.0,382.0
3/1/21,3/31/21,By Month,2021.0,3.0,Indiana,Male,All Ages,131.0,2261.0,184.0,67.0,0.0,249.0
3/1/21,3/31/21,By Month,2021.0,3.0,Indiana,Female,All Ages,101.0,2151.0,130.0,44.0,0.0,187.0
4/1/21,4/24/21,By Month,2021.0,4.0,Indiana,Male,All Ages,37.0,860.0,47.0,16.0,0.0,68.0
4/1/21,4/24/21,By Month,2021.0,4.0,Indiana,Female,All Ages,43.0,894.0,68.0,19.0,0.0,92.0
1/1/20,1/31/20,By Month,2020.0,1.0,Iowa,Male,All Ages,0.0,1396.0,103.0,0.0,0.0,105.0
1/1/20,1/31/20,By Month,2020.0,1.0,Iowa,Female,All Ages,0.0,1421.0,120.0,0.0,0.0,128.0
2/1/20,2/29/20,By Month,2020.0,2.0,Iowa,Male,All Ages,0.0,1308.0,84.0,0.0,11.0,95.0
2/1/20,2/29/20,By Month,2020.0,2.0,Iowa,Female,All Ages,0.0,1309.0,81.0,0.0,12.0,93.0
3/1/20,3/31/20,By Month,2020.0,3.0,Iowa,Male,All Ages,0.0,1401.0,103.0,0.0,19.0,126.0
3/1/20,3/31/20,By Month,2020.0,3.0,Iowa,Female,All Ages,0.0,1297.0,95.0,0.0,34.0,133.0
4/1/20,4/30/20,By Month,2020.0,4.0,Iowa,Male,All Ages,87.0,1377.0,101.0,20.0,0.0,171.0
4/1/20,4/30/20,By Month,2020.0,4.0,Iowa,Female,All Ages,84.0,1283.0,100.0,24.0,0.0,163.0
5/1/20,5/31/20,By Month,2020.0,5.0,Iowa,Male,All Ages,224.0,1443.0,125.0,71.0,0.0,278.0
5/1/20,5/31/20,By Month,2020.0,5.0,Iowa,Female,All Ages,192.0,1453.0,115.0,52.0,0.0,255.0
6/1/20,6/30/20,By Month,2020.0,6.0,Iowa,Male,All Ages,86.0,1276.0,90.0,29.0,0.0,147.0
6/1/20,6/30/20,By Month,2020.0,6.0,Iowa,Female,All Ages,72.0,1229.0,70.0,25.0,0.0,117.0
7/1/20,7/31/20,By Month,2020.0,7.0,Iowa,Male,All Ages,97.0,1363.0,77.0,29.0,0.0,145.0
7/1/20,7/31/20,By Month,2020.0,7.0,Iowa,Female,All Ages,77.0,1334.0,66.0,22.0,0.0,121.0
8/1/20,8/31/20,By Month,2020.0,8.0,Iowa,Male,All Ages,139.0,1477.0,120.0,44.0,0.0,215.0
8/1/20,8/31/20,By Month,2020.0,8.0,Iowa,Female,All Ages,134.0,1411.0,96.0,37.0,0.0,193.0
9/1/20,9/30/20,By Month,2020.0,9.0,Iowa,Male,All Ages,111.0,1380.0,106.0,33.0,0.0,184.0
9/1/20,9/30/20,By Month,2020.0,9.0,Iowa,Female,All Ages,139.0,1359.0,95.0,41.0,0.0,193.0
10/1/20,10/31/20,By Month,2020.0,10.0,Iowa,Male,All Ages,281.0,1644.0,193.0,117.0,0.0,358.0
10/1/20,10/31/20,By Month,2020.0,10.0,Iowa,Female,All Ages,241.0,1588.0,119.0,61.0,0.0,300.0
11/1/20,11/30/20,By Month,2020.0,11.0,Iowa,Male,All Ages,796.0,2063.0,392.0,310.0,0.0,878.0
11/1/20,11/30/20,By Month,2020.0,11.0,Iowa,Female,All Ages,719.0,1965.0,303.0,229.0,0.0,793.0
12/1/20,12/31/20,By Month,2020.0,12.0,Iowa,Male,All Ages,652.0,1975.0,364.0,271.0,0.0,745.0
12/1/20,12/31/20,By Month,2020.0,12.0,Iowa,Female,All Ages,623.0,1896.0,264.0,195.0,0.0,692.0
1/1/21,1/31/21,By Month,2021.0,1.0,Iowa,Male,All Ages,351.0,1663.0,204.0,134.0,0.0,421.0
1/1/21,1/31/21,By Month,2021.0,1.0,Iowa,Female,All Ages,350.0,1569.0,189.0,127.0,0.0,413.0
2/1/21,2/28/21,By Month,2021.0,2.0,Iowa,Male,All Ages,155.0,1295.0,134.0,69.0,0.0,220.0
2/1/21,2/28/21,By Month,2021.0,2.0,Iowa,Female,All Ages,118.0,1191.0,89.0,45.0,0.0,162.0
3/1/21,3/31/21,By Month,2021.0,3.0,Iowa,Male,All Ages,79.0,1215.0,96.0,35.0,0.0,140.0
3/1/21,3/31/21,By Month,2021.0,3.0,Iowa,Female,All Ages,71.0,1094.0,69.0,30.0,0.0,110.0
4/1/21,4/24/21,By Month,2021.0,4.0,Iowa,Male,All Ages,32.0,547.0,34.0,12.0,0.0,55.0
4/1/21,4/24/21,By Month,2021.0,4.0,Iowa,Female,All Ages,17.0,524.0,26.0,0.0,0.0,36.0
1/1/20,1/31/20,By Month,2020.0,1.0,Kansas,Male,All Ages,0.0,1302.0,94.0,0.0,16.0,110.0
1/1/20,1/31/20,By Month,2020.0,1.0,Kansas,Female,All Ages,0.0,1234.0,90.0,0.0,20.0,110.0
2/1/20,2/29/20,By Month,2020.0,2.0,Kansas,Male,All Ages,0.0,1203.0,72.0,0.0,18.0,90.0
2/1/20,2/29/20,By Month,2020.0,2.0,Kansas,Female,All Ages,0.0,1064.0,69.0,0.0,22.0,91.0
3/1/20,3/31/20,By Month,2020.0,3.0,Kansas,Male,All Ages,10.0,1208.0,98.0,0.0,18.0,122.0
3/1/20,3/31/20,By Month,2020.0,3.0,Kansas,Female,All Ages,0.0,1158.0,82.0,0.0,21.0,105.0
4/1/20,4/30/20,By Month,2020.0,4.0,Kansas,Male,All Ages,58.0,1173.0,109.0,33.0,0.0,136.0
4/1/20,4/30/20,By Month,2020.0,4.0,Kansas,Female,All Ages,69.0,1121.0,83.0,28.0,0.0,125.0
5/1/20,5/31/20,By Month,2020.0,5.0,Kansas,Male,All Ages,55.0,1175.0,63.0,20.0,0.0,98.0
5/1/20,5/31/20,By Month,2020.0,5.0,Kansas,Female,All Ages,46.0,1123.0,75.0,16.0,0.0,106.0
6/1/20,6/30/20,By Month,2020.0,6.0,Kansas,Male,All Ages,40.0,1150.0,83.0,24.0,0.0,99.0
6/1/20,6/30/20,By Month,2020.0,6.0,Kansas,Female,All Ages,26.0,1049.0,51.0,16.0,0.0,61.0
7/1/20,7/31/20,By Month,2020.0,7.0,Kansas,Male,All Ages,83.0,1266.0,85.0,34.0,0.0,134.0
7/1/20,7/31/20,By Month,2020.0,7.0,Kansas,Female,All Ages,32.0,1092.0,39.0,0.0,0.0,62.0
8/1/20,8/31/20,By Month,2020.0,8.0,Kansas,Male,All Ages,99.0,1319.0,90.0,35.0,0.0,154.0
8/1/20,8/31/20,By Month,2020.0,8.0,Kansas,Female,All Ages,85.0,1139.0,86.0,30.0,0.0,141.0
9/1/20,9/30/20,By Month,2020.0,9.0,Kansas,Male,All Ages,134.0,1278.0,94.0,51.0,0.0,177.0
9/1/20,9/30/20,By Month,2020.0,9.0,Kansas,Female,All Ages,96.0,1186.0,94.0,38.0,0.0,152.0
10/1/20,10/31/20,By Month,2020.0,10.0,Kansas,Male,All Ages,226.0,1417.0,158.0,107.0,0.0,277.0
10/1/20,10/31/20,By Month,2020.0,10.0,Kansas,Female,All Ages,192.0,1342.0,120.0,69.0,0.0,243.0
11/1/20,11/30/20,By Month,2020.0,11.0,Kansas,Male,All Ages,481.0,1706.0,289.0,232.0,0.0,538.0
11/1/20,11/30/20,By Month,2020.0,11.0,Kansas,Female,All Ages,419.0,1525.0,209.0,164.0,0.0,464.0
12/1/20,12/31/20,By Month,2020.0,12.0,Kansas,Male,All Ages,691.0,2024.0,398.0,327.0,0.0,762.0
12/1/20,12/31/20,By Month,2020.0,12.0,Kansas,Female,All Ages,641.0,1844.0,303.0,252.0,0.0,692.0
1/1/21,1/31/21,By Month,2021.0,1.0,Kansas,Male,All Ages,499.0,1721.0,285.0,218.0,0.0,566.0
1/1/21,1/31/21,By Month,2021.0,1.0,Kansas,Female,All Ages,412.0,1537.0,201.0,153.0,0.0,460.0
2/1/21,2/28/21,By Month,2021.0,2.0,Kansas,Male,All Ages,151.0,1263.0,138.0,73.0,0.0,216.0
2/1/21,2/28/21,By Month,2021.0,2.0,Kansas,Female,All Ages,124.0,1153.0,96.0,47.0,0.0,173.0
3/1/21,3/31/21,By Month,2021.0,3.0,Kansas,Male,All Ages,66.0,1182.0,66.0,29.0,0.0,103.0
3/1/21,3/31/21,By Month,2021.0,3.0,Kansas,Female,All Ages,55.0,1101.0,74.0,23.0,0.0,106.0
4/1/21,4/24/21,By Month,2021.0,4.0,Kansas,Male,All Ages,20.0,588.0,37.0,0.0,0.0,50.0
4/1/21,4/24/21,By Month,2021.0,4.0,Kansas,Female,All Ages,16.0,582.0,38.0,11.0,0.0,43.0
1/1/20,1/31/20,By Month,2020.0,1.0,Kentucky,Male,All Ages,0.0,2310.0,212.0,0.0,21.0,233.0
1/1/20,1/31/20,By Month,2020.0,1.0,Kentucky,Female,All Ages,0.0,2218.0,215.0,0.0,25.0,240.0
2/1/20,2/29/20,By Month,2020.0,2.0,Kentucky,Male,All Ages,0.0,2075.0,179.0,0.0,21.0,200.0
2/1/20,2/29/20,By Month,2020.0,2.0,Kentucky,Female,All Ages,0.0,1997.0,167.0,0.0,14.0,181.0
3/1/20,3/31/20,By Month,2020.0,3.0,Kentucky,Male,All Ages,15.0,2288.0,200.0,0.0,17.0,224.0
3/1/20,3/31/20,By Month,2020.0,3.0,Kentucky,Female,All Ages,13.0,2036.0,161.0,11.0,28.0,191.0
4/1/20,4/30/20,By Month,2020.0,4.0,Kentucky,Male,All Ages,108.0,2197.0,230.0,57.0,0.0,286.0
4/1/20,4/30/20,By Month,2020.0,4.0,Kentucky,Female,All Ages,138.0,2092.0,225.0,72.0,0.0,295.0
5/1/20,5/31/20,By Month,2020.0,5.0,Kentucky,Male,All Ages,101.0,2335.0,208.0,51.0,0.0,258.0
5/1/20,5/31/20,By Month,2020.0,5.0,Kentucky,Female,All Ages,123.0,2079.0,194.0,51.0,0.0,266.0
6/1/20,6/30/20,By Month,2020.0,6.0,Kentucky,Male,All Ages,74.0,2185.0,213.0,39.0,0.0,249.0
6/1/20,6/30/20,By Month,2020.0,6.0,Kentucky,Female,All Ages,81.0,1933.0,175.0,33.0,0.0,223.0
7/1/20,7/31/20,By Month,2020.0,7.0,Kentucky,Male,All Ages,83.0,2306.0,180.0,36.0,0.0,227.0
7/1/20,7/31/20,By Month,2020.0,7.0,Kentucky,Female,All Ages,99.0,2118.0,169.0,33.0,0.0,236.0
8/1/20,8/31/20,By Month,2020.0,8.0,Kentucky,Male,All Ages,149.0,2357.0,238.0,81.0,0.0,306.0
8/1/20,8/31/20,By Month,2020.0,8.0,Kentucky,Female,All Ages,154.0,2186.0,185.0,60.0,0.0,279.0
9/1/20,9/30/20,By Month,2020.0,9.0,Kentucky,Male,All Ages,146.0,2305.0,214.0,77.0,0.0,284.0
9/1/20,9/30/20,By Month,2020.0,9.0,Kentucky,Female,All Ages,148.0,2096.0,175.0,55.0,0.0,268.0
10/1/20,10/31/20,By Month,2020.0,10.0,Kentucky,Male,All Ages,256.0,2603.0,281.0,129.0,0.0,408.0
10/1/20,10/31/20,By Month,2020.0,10.0,Kentucky,Female,All Ages,246.0,2335.0,229.0,107.0,0.0,369.0
11/1/20,11/30/20,By Month,2020.0,11.0,Kentucky,Male,All Ages,529.0,2837.0,452.0,298.0,0.0,684.0
11/1/20,11/30/20,By Month,2020.0,11.0,Kentucky,Female,All Ages,514.0,2501.0,364.0,235.0,0.0,643.0
12/1/20,12/31/20,By Month,2020.0,12.0,Kentucky,Male,All Ages,781.0,3251.0,578.0,416.0,0.0,943.0
12/1/20,12/31/20,By Month,2020.0,12.0,Kentucky,Female,All Ages,833.0,3002.0,515.0,349.0,0.0,999.0
1/1/21,1/31/21,By Month,2021.0,1.0,Kentucky,Male,All Ages,714.0,3003.0,550.0,407.0,0.0,857.0
1/1/21,1/31/21,By Month,2021.0,1.0,Kentucky,Female,All Ages,638.0,2785.0,474.0,319.0,0.0,795.0
2/1/21,2/28/21,By Month,2021.0,2.0,Kentucky,Male,All Ages,379.0,2354.0,364.0,227.0,0.0,517.0
2/1/21,2/28/21,By Month,2021.0,2.0,Kentucky,Female,All Ages,342.0,2064.0,298.0,191.0,0.0,451.0
3/1/21,3/31/21,By Month,2021.0,3.0,Kentucky,Male,All Ages,192.0,2078.0,236.0,119.0,0.0,309.0
3/1/21,3/31/21,By Month,2021.0,3.0,Kentucky,Female,All Ages,148.0,1912.0,184.0,68.0,0.0,264.0
4/1/21,4/24/21,By Month,2021.0,4.0,Kentucky,Male,All Ages,26.0,649.0,42.0,12.0,0.0,56.0
4/1/21,4/24/21,By Month,2021.0,4.0,Kentucky,Female,All Ages,39.0,609.0,46.0,15.0,0.0,70.0
1/1/20,1/31/20,By Month,2020.0,1.0,Louisiana,Male,All Ages,0.0,2198.0,118.0,0.0,0.0,120.0
1/1/20,1/31/20,By Month,2020.0,1.0,Louisiana,Female,All Ages,0.0,2051.0,108.0,0.0,16.0,124.0
2/1/20,2/29/20,By Month,2020.0,2.0,Louisiana,Male,All Ages,0.0,2083.0,96.0,0.0,12.0,108.0
2/1/20,2/29/20,By Month,2020.0,2.0,Louisiana,Female,All Ages,0.0,1931.0,81.0,0.0,24.0,105.0
3/1/20,3/31/20,By Month,2020.0,3.0,Louisiana,Male,All Ages,236.0,2500.0,187.0,81.0,13.0,355.0
3/1/20,3/31/20,By Month,2020.0,3.0,Louisiana,Female,All Ages,160.0,2256.0,187.0,64.0,12.0,294.0
4/1/20,4/30/20,By Month,2020.0,4.0,Louisiana,Male,All Ages,890.0,2992.0,543.0,425.0,0.0,1012.0
4/1/20,4/30/20,By Month,2020.0,4.0,Louisiana,Female,All Ages,736.0,2781.0,416.0,315.0,0.0,838.0
5/1/20,5/31/20,By Month,2020.0,5.0,Louisiana,Male,All Ages,360.0,2511.0,294.0,191.0,0.0,465.0
5/1/20,5/31/20,By Month,2020.0,5.0,Louisiana,Female,All Ages,381.0,2280.0,271.0,196.0,0.0,456.0
6/1/20,6/30/20,By Month,2020.0,6.0,Louisiana,Male,All Ages,164.0,2186.0,160.0,85.0,0.0,239.0
6/1/20,6/30/20,By Month,2020.0,6.0,Louisiana,Female,All Ages,196.0,2082.0,163.0,103.0,0.0,256.0
7/1/20,7/31/20,By Month,2020.0,7.0,Louisiana,Male,All Ages,412.0,2711.0,305.0,201.0,0.0,516.0
7/1/20,7/31/20,By Month,2020.0,7.0,Louisiana,Female,All Ages,352.0,2287.0,256.0,169.0,0.0,439.0
8/1/20,8/31/20,By Month,2020.0,8.0,Louisiana,Male,All Ages,466.0,2745.0,364.0,273.0,0.0,557.0
8/1/20,8/31/20,By Month,2020.0,8.0,Louisiana,Female,All Ages,418.0,2428.0,292.0,203.0,0.0,507.0
9/1/20,9/30/20,By Month,2020.0,9.0,Louisiana,Male,All Ages,233.0,2405.0,218.0,136.0,0.0,316.0
9/1/20,9/30/20,By Month,2020.0,9.0,Louisiana,Female,All Ages,186.0,2014.0,156.0,83.0,0.0,259.0
10/1/20,10/31/20,By Month,2020.0,10.0,Louisiana,Male,All Ages,176.0,2346.0,190.0,100.0,0.0,266.0
10/1/20,10/31/20,By Month,2020.0,10.0,Louisiana,Female,All Ages,164.0,2076.0,165.0,77.0,0.0,252.0
11/1/20,11/30/20,By Month,2020.0,11.0,Louisiana,Male,All Ages,274.0,2414.0,214.0,149.0,0.0,339.0
11/1/20,11/30/20,By Month,2020.0,11.0,Louisiana,Female,All Ages,211.0,2124.0,209.0,126.0,0.0,294.0
12/1/20,12/31/20,By Month,2020.0,12.0,Louisiana,Male,All Ages,558.0,2851.0,402.0,303.0,0.0,660.0
12/1/20,12/31/20,By Month,2020.0,12.0,Louisiana,Female,All Ages,461.0,2494.0,340.0,258.0,0.0,543.0
1/1/21,1/31/21,By Month,2021.0,1.0,Louisiana,Male,All Ages,756.0,3174.0,517.0,409.0,0.0,865.0
1/1/21,1/31/21,By Month,2021.0,1.0,Louisiana,Female,All Ages,550.0,2621.0,359.0,288.0,0.0,622.0
2/1/21,2/28/21,By Month,2021.0,2.0,Louisiana,Male,All Ages,315.0,2394.0,255.0,180.0,0.0,390.0
2/1/21,2/28/21,By Month,2021.0,2.0,Louisiana,Female,All Ages,280.0,2003.0,201.0,138.0,0.0,343.0
3/1/21,3/31/21,By Month,2021.0,3.0,Louisiana,Male,All Ages,164.0,1913.0,144.0,83.0,0.0,225.0
3/1/21,3/31/21,By Month,2021.0,3.0,Louisiana,Female,All Ages,125.0,1746.0,130.0,69.0,0.0,186.0
4/1/21,4/24/21,By Month,2021.0,4.0,Louisiana,Male,All Ages,40.0,647.0,35.0,18.0,0.0,57.0
4/1/21,4/24/21,By Month,2021.0,4.0,Louisiana,Female,All Ages,15.0,590.0,16.0,0.0,0.0,24.0
1/1/20,1/31/20,By Month,2020.0,1.0,Maine,Male,All Ages,0.0,708.0,45.0,0.0,0.0,45.0
1/1/20,1/31/20,By Month,2020.0,1.0,Maine,Female,All Ages,0.0,648.0,58.0,0.0,0.0,65.0
2/1/20,2/29/20,By Month,2020.0,2.0,Maine,Male,All Ages,0.0,668.0,56.0,0.0,10.0,66.0
2/1/20,2/29/20,By Month,2020.0,2.0,Maine,Female,All Ages,0.0,605.0,45.0,0.0,0.0,48.0
3/1/20,3/31/20,By Month,2020.0,3.0,Maine,Male,All Ages,0.0,694.0,64.0,0.0,0.0,69.0
3/1/20,3/31/20,By Month,2020.0,3.0,Maine,Female,All Ages,0.0,608.0,58.0,0.0,0.0,67.0
4/1/20,4/30/20,By Month,2020.0,4.0,Maine,Male,All Ages,27.0,652.0,52.0,0.0,0.0,76.0
4/1/20,4/30/20,By Month,2020.0,4.0,Maine,Female,All Ages,24.0,605.0,47.0,0.0,0.0,68.0
5/1/20,5/31/20,By Month,2020.0,5.0,Maine,Male,All Ages,18.0,659.0,39.0,0.0,0.0,54.0
5/1/20,5/31/20,By Month,2020.0,5.0,Maine,Female,All Ages,25.0,582.0,30.0,0.0,0.0,52.0
6/1/20,6/30/20,By Month,2020.0,6.0,Maine,Male,All Ages,0.0,629.0,36.0,0.0,0.0,39.0
6/1/20,6/30/20,By Month,2020.0,6.0,Maine,Female,All Ages,0.0,539.0,22.0,0.0,0.0,28.0
7/1/20,7/31/20,By Month,2020.0,7.0,Maine,Male,All Ages,11.0,687.0,38.0,0.0,0.0,46.0
7/1/20,7/31/20,By Month,2020.0,7.0,Maine,Female,All Ages,13.0,582.0,26.0,0.0,0.0,39.0
8/1/20,8/31/20,By Month,2020.0,8.0,Maine,Male,All Ages,0.0,643.0,39.0,0.0,0.0,42.0
8/1/20,8/31/20,By Month,2020.0,8.0,Maine,Female,All Ages,0.0,625.0,19.0,0.0,0.0,23.0
9/1/20,9/30/20,By Month,2020.0,9.0,Maine,Male,All Ages,0.0,693.0,38.0,0.0,0.0,44.0
9/1/20,9/30/20,By Month,2020.0,9.0,Maine,Female,All Ages,0.0,610.0,25.0,0.0,0.0,28.0
10/1/20,10/31/20,By Month,2020.0,10.0,Maine,Male,All Ages,0.0,618.0,38.0,0.0,0.0,42.0
10/1/20,10/31/20,By Month,2020.0,10.0,Maine,Female,All Ages,0.0,634.0,28.0,0.0,0.0,31.0
11/1/20,11/30/20,By Month,2020.0,11.0,Maine,Male,All Ages,50.0,742.0,58.0,13.0,0.0,95.0
11/1/20,11/30/20,By Month,2020.0,11.0,Maine,Female,All Ages,39.0,663.0,45.0,0.0,0.0,76.0
12/1/20,12/31/20,By Month,2020.0,12.0,Maine,Male,All Ages,93.0,765.0,70.0,29.0,0.0,135.0
12/1/20,12/31/20,By Month,2020.0,12.0,Maine,Female,All Ages,111.0,761.0,48.0,19.0,0.0,140.0
1/1/21,1/31/21,By Month,2021.0,1.0,Maine,Male,All Ages,110.0,796.0,76.0,32.0,0.0,154.0
1/1/21,1/31/21,By Month,2021.0,1.0,Maine,Female,All Ages,133.0,737.0,58.0,24.0,0.0,167.0
2/1/21,2/28/21,By Month,2021.0,2.0,Maine,Male,All Ages,47.0,640.0,51.0,13.0,0.0,85.0
2/1/21,2/28/21,By Month,2021.0,2.0,Maine,Female,All Ages,45.0,561.0,29.0,0.0,0.0,67.0
3/1/21,3/31/21,By Month,2021.0,3.0,Maine,Male,All Ages,21.0,664.0,47.0,0.0,0.0,61.0
3/1/21,3/31/21,By Month,2021.0,3.0,Maine,Female,All Ages,18.0,594.0,30.0,0.0,0.0,45.0
4/1/21,4/24/21,By Month,2021.0,4.0,Maine,Male,All Ages,19.0,392.0,24.0,0.0,0.0,37.0
4/1/21,4/24/21,By Month,2021.0,4.0,Maine,Female,All Ages,13.0,393.0,21.0,0.0,0.0,29.0
1/1/20,1/31/20,By Month,2020.0,1.0,Maryland,Male,All Ages,0.0,2265.0,163.0,0.0,18.0,181.0
1/1/20,1/31/20,By Month,2020.0,1.0,Maryland,Female,All Ages,0.0,2244.0,180.0,0.0,0.0,189.0
2/1/20,2/29/20,By Month,2020.0,2.0,Maryland,Male,All Ages,0.0,2106.0,145.0,0.0,21.0,166.0
2/1/20,2/29/20,By Month,2020.0,2.0,Maryland,Female,All Ages,0.0,2113.0,135.0,0.0,19.0,154.0
3/1/20,3/31/20,By Month,2020.0,3.0,Maryland,Male,All Ages,32.0,2337.0,192.0,17.0,22.0,229.0
3/1/20,3/31/20,By Month,2020.0,3.0,Maryland,Female,All Ages,15.0,2364.0,185.0,0.0,23.0,218.0
4/1/20,4/30/20,By Month,2020.0,4.0,Maryland,Male,All Ages,643.0,3050.0,454.0,248.0,10.0,852.0
4/1/20,4/30/20,By Month,2020.0,4.0,Maryland,Female,All Ages,636.0,2997.0,423.0,226.0,18.0,843.0
5/1/20,5/31/20,By Month,2020.0,5.0,Maryland,Male,All Ages,789.0,3124.0,420.0,289.0,0.0,921.0
5/1/20,5/31/20,By Month,2020.0,5.0,Maryland,Female,All Ages,752.0,2957.0,403.0,274.0,0.0,883.0
6/1/20,6/30/20,By Month,2020.0,6.0,Maryland,Male,All Ages,349.0,2441.0,273.0,145.0,0.0,478.0
6/1/20,6/30/20,By Month,2020.0,6.0,Maryland,Female,All Ages,325.0,2258.0,236.0,113.0,0.0,448.0
7/1/20,7/31/20,By Month,2020.0,7.0,Maryland,Male,All Ages,156.0,2342.0,185.0,63.0,0.0,279.0
7/1/20,7/31/20,By Month,2020.0,7.0,Maryland,Female,All Ages,164.0,2216.0,144.0,50.0,0.0,258.0
8/1/20,8/31/20,By Month,2020.0,8.0,Maryland,Male,All Ages,140.0,2381.0,182.0,49.0,0.0,273.0
8/1/20,8/31/20,By Month,2020.0,8.0,Maryland,Female,All Ages,134.0,2193.0,126.0,34.0,0.0,226.0
9/1/20,9/30/20,By Month,2020.0,9.0,Maryland,Male,All Ages,106.0,2299.0,158.0,42.0,0.0,222.0
9/1/20,9/30/20,By Month,2020.0,9.0,Maryland,Female,All Ages,92.0,2102.0,132.0,37.0,0.0,187.0
10/1/20,10/31/20,By Month,2020.0,10.0,Maryland,Male,All Ages,128.0,2487.0,197.0,57.0,0.0,268.0
10/1/20,10/31/20,By Month,2020.0,10.0,Maryland,Female,All Ages,117.0,2289.0,166.0,44.0,0.0,241.0
11/1/20,11/30/20,By Month,2020.0,11.0,Maryland,Male,All Ages,335.0,2488.0,257.0,125.0,0.0,467.0
11/1/20,11/30/20,By Month,2020.0,11.0,Maryland,Female,All Ages,301.0,2453.0,225.0,116.0,0.0,411.0
12/1/20,12/31/20,By Month,2020.0,12.0,Maryland,Male,All Ages,790.0,3184.0,489.0,356.0,0.0,923.0
12/1/20,12/31/20,By Month,2020.0,12.0,Maryland,Female,All Ages,722.0,2930.0,387.0,293.0,0.0,816.0
1/1/21,1/31/21,By Month,2021.0,1.0,Maryland,Male,All Ages,726.0,3077.0,505.0,343.0,0.0,888.0
1/1/21,1/31/21,By Month,2021.0,1.0,Maryland,Female,All Ages,687.0,2989.0,385.0,255.0,0.0,817.0
2/1/21,2/28/21,By Month,2021.0,2.0,Maryland,Male,All Ages,448.0,2457.0,331.0,215.0,0.0,564.0
2/1/21,2/28/21,By Month,2021.0,2.0,Maryland,Female,All Ages,378.0,2413.0,273.0,167.0,0.0,484.0
3/1/21,3/31/21,By Month,2021.0,3.0,Maryland,Male,All Ages,251.0,2442.0,249.0,111.0,0.0,389.0
3/1/21,3/31/21,By Month,2021.0,3.0,Maryland,Female,All Ages,211.0,2386.0,202.0,83.0,0.0,331.0
4/1/21,4/24/21,By Month,2021.0,4.0,Maryland,Male,All Ages,142.0,1306.0,127.0,66.0,0.0,204.0
4/1/21,4/24/21,By Month,2021.0,4.0,Maryland,Female,All Ages,121.0,1184.0,105.0,52.0,0.0,174.0
1/1/20,1/31/20,By Month,2020.0,1.0,Massachusetts,Male,All Ages,0.0,2731.0,213.0,0.0,22.0,235.0
1/1/20,1/31/20,By Month,2020.0,1.0,Massachusetts,Female,All Ages,0.0,2750.0,193.0,0.0,29.0,222.0
2/1/20,2/29/20,By Month,2020.0,2.0,Massachusetts,Male,All Ages,0.0,2560.0,201.0,0.0,39.0,240.0
2/1/20,2/29/20,By Month,2020.0,2.0,Massachusetts,Female,All Ages,0.0,2549.0,187.0,0.0,30.0,218.0
3/1/20,3/31/20,By Month,2020.0,3.0,Massachusetts,Male,All Ages,72.0,2700.0,263.0,32.0,38.0,341.0
3/1/20,3/31/20,By Month,2020.0,3.0,Massachusetts,Female,All Ages,54.0,2875.0,253.0,25.0,25.0,303.0
4/1/20,4/30/20,By Month,2020.0,4.0,Massachusetts,Male,All Ages,1910.0,4802.0,1030.0,743.0,0.0,2204.0
4/1/20,4/30/20,By Month,2020.0,4.0,Massachusetts,Female,All Ages,2018.0,4873.0,931.0,688.0,0.0,2266.0
5/1/20,5/31/20,By Month,2020.0,5.0,Massachusetts,Male,All Ages,1392.0,3787.0,707.0,545.0,0.0,1556.0
5/1/20,5/31/20,By Month,2020.0,5.0,Massachusetts,Female,All Ages,1647.0,3958.0,681.0,537.0,0.0,1793.0
6/1/20,6/30/20,By Month,2020.0,6.0,Massachusetts,Male,All Ages,270.0,2418.0,236.0,115.0,0.0,392.0
6/1/20,6/30/20,By Month,2020.0,6.0,Massachusetts,Female,All Ages,364.0,2394.0,220.0,104.0,0.0,480.0
7/1/20,7/31/20,By Month,2020.0,7.0,Massachusetts,Male,All Ages,76.0,2397.0,130.0,25.0,0.0,181.0
7/1/20,7/31/20,By Month,2020.0,7.0,Massachusetts,Female,All Ages,119.0,2305.0,123.0,29.0,0.0,214.0
8/1/20,8/31/20,By Month,2020.0,8.0,Massachusetts,Male,All Ages,33.0,2259.0,123.0,0.0,0.0,147.0
8/1/20,8/31/20,By Month,2020.0,8.0,Massachusetts,Female,All Ages,84.0,2302.0,116.0,13.0,0.0,187.0
9/1/20,9/30/20,By Month,2020.0,9.0,Massachusetts,Male,All Ages,52.0,2316.0,141.0,20.0,0.0,173.0
9/1/20,9/30/20,By Month,2020.0,9.0,Massachusetts,Female,All Ages,49.0,2284.0,99.0,12.0,0.0,136.0
